ID,specifypositive_April2020,specifypositive_May2020,specifypositive_Nov2020,specifypositive_April2021,Corpus,clean_text,char_len,word_len,containsJunkWord,dup_idx,similar_idx,dup_similar_idx,FINAL_CLUSTER_ID,Seed_Q1,Seed_Q2,Dist_to_Center,Cohesion,FREQ,COVERAGE
6a679f9d,,,more family time,More family time,more family time. More family time,family time family time,34,6,0,"['5bb4320d', '6a679f9d', '6fd02cd8']",-1,"('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
6b909402,"Leaning to sit and listen, how to adapt to changes",Family bonding time,,Nature walking and spending time with both parents,"Leaning to sit and listen, how to adapt to changes. Family bonding time.  Nature walking and spending time with both parents",lean sit listen how adapt change family bonding time nature walk spending time parent,124,21,0,['6b909402'],['6b909402'],"('6b909402',)",32,compasionate help home exercise try adopt healthy lifesstyle child learn become emphatectic towards other quality time spend family,eat parent dinner experimental food write ability daily practise read skill improve time parent learn home family time,0.281,0.718,12,1.8547140649149922
6ba6003f,relaxed with not school,"family time, more relaxed morning and evening routines, less school stress",More time outside in the countryside,,"relaxed with not school. family time, more relaxed morning and evening routines, less school stress. More time outside in the countryside.",relax not school family time relax morning evening routine less school stress time outside countryside,138,21,1,['6ba6003f'],['6ba6003f'],"('6ba6003f',)",6,family time relax away social pressure school ..,relax not school family time relax morning evening routine less school stress time outside countryside,0.153,0.752,11,1.7001545595054095
6c5ffa3d,better hygiene practices,,Parents are at home more,Being home with her parents,better hygiene practices.  Parents are at home more. Being home with her parents,well hygiene practice parent home home her parent,80,13,0,['6c5ffa3d'],"['6c5ffa3d', 'ef911e84']","('6c5ffa3d', 'ef911e84')",13,child start wash hand regularly spend time home,well hygiene practice parent home home her parent,0.174,0.812,6,0.9273570324574961
6c793a17,He likes been off school and being in the house with us,,,,He likes been off school and being in the house with us.,like school house we,56,12,0,['6c793a17'],['6c793a17'],"('6c793a17',)",56,learn around house,learning play alone,0.327,0.716,5,0.7727975270479135
6d3c6d7e,Time as a family,,,More family time,Time as a family.   More family time,time family family time,36,7,0,['6d3c6d7e'],"['003f374a', '06c087cd', '0d5e13ed', '1f4d9545', '221c01e8', '22522c79', '295b3f09', '347fb114', '397d3e2b', '3acebd1a', '4034203f', '4264d3af', '45706e4f', '46cd06b6', '491c3d2b', '4c3d1512', '51360fce', '59e6138e', '5bb4320d', '5f51a10e', '6740df2d', '6d3c6d7e', '73192269', '794640cc', '7fb490c4', '829e4241', '836a3216', '8cea2e90', '8fe4d364', '95b5fe53', '9f6b05ed', 'a3f22538', 'a5bf5ba6', 'ad8b5547', 'ae367a03', 'b34f618b', 'b9ff07d3', 'bec630b3', 'cd6d7c07', 'cf8a5129', 'd355f95d', 'd7222c42', 'df2c8c8d', 'e0c3376b', 'e1504783', 'e4181010', 'eb08c20f', 'ee4dd603', 'f0ec97f7', 'fd8c7e51']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
6d4a9d7a,,Positive relationships,,,Positive relationships.,positive relationship,23,2,0,['6d4a9d7a'],['6d4a9d7a'],"('6d4a9d7a',)",42,home relationship,spend time together home saving,0.343,0.724,4,0.6182380216383307
6dacd788,Less anxious because he's home not at school,He has autism so isn't as stressed about going to school is also less anxious,,,Less anxious because he's home not at school. He has autism so isn't as stressed about going to school is also less anxious.,less anxious home not school autism not stress go school also less anxious,124,23,0,['6dacd788'],['6dacd788'],"('6dacd788',)",43,less school anxiety,less anxious not school social distancing make go easy less people does not feel overwhelmed,0.205,0.728,10,1.545595054095827
6db442c5,,more one on one teaching,it make it easier to keep track of his school work,He's is on adhd med and because of that has trouble putting on weight. hes finally put on a little bit of weight,more one on one teaching. it make it easier to keep track of his school work. He's is on adhd med and because of that has trouble putting on weight. hes finally put on a little bit of weight,one one teaching make easy keep track his school work adhd med trouble put weight finally put little bit weight,190,39,0,['6db442c5'],['6db442c5'],"('6db442c5',)",9,focusse schoolwork can not go friend also spend time downstairs we family quality time immediate family games night film nights etc much frequent also prefer home learning school child thrive learn content offer by school barely adequate give his gcse year proactively seek source education really feel happy his progress much ask home school move forward ben benefit home schooling which ask we provide year good self guide learning teach subject teacher school not explain way understand also spend time family play board game card games etc quality time family also use time get kid skilled run home child perform small variety chore which will help run their home when reach age go uni,adjust really well see family via video chat quality time home learn how much appreciate school his friend think realise how much enjoy go school see his friend value face face education,0.286,0.698,15,2.3183925811437405
6dc40f47,Not as scheduled or spread thin; parents home all day,,,,Not as scheduled or spread thin; parents home all day.,not schedule spread thin parent home day,54,10,0,['6dc40f47'],['6dc40f47'],"('6dc40f47',)",18,wrap around care parent able drop pick school time family,not schedule spread thin parent home day,0.212,0.762,6,0.9273570324574961
6e842834,off school,,,,off school.,school,11,2,0,"['6e842834', 'cfd9ec9f', 'e51a835e']",['6e842834'],"('6e842834', 'cfd9ec9f', 'e51a835e')",24,school,school disruption,0.156,0.729,11,1.7001545595054095
6f15ea17,,"More family time spent together, more reading done and more family meals eaten together",Eating together more as a family,More time spent together as a family.,"More family time spent together, more reading done and more family meals eaten together. Eating together more as a family. More time spent together as a family.",family time spend together read do family meal eat together eat together family time spend together family,160,27,0,['6f15ea17'],"['06c087cd', '072aebda', '0d5e13ed', '22522c79', '2f5850be', '397d3e2b', '3acebd1a', '3eb4082e', '4034203f', '43052eda', '491c3d2b', '51360fce', '6740df2d', '6f15ea17', '73192269', '7fb490c4', '836a3216', '8bdf61d2', '8cea2e90', 'a4e9e3e9', 'a5bf5ba6', 'ad8b5547', 'b9ff07d3', 'bec630b3', 'cf8a5129', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e4181010', 'ebec467b', 'ec1a36e1', 'f0ec97f7', 'f38e188d', 'fd8c7e51']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
6f7cb5a8,,More sharing with her parents,More time with parents,Family life,More sharing with her parents. More time with parents. Family life,share her parent time parent family life,66,11,0,['6f7cb5a8'],['6f7cb5a8'],"('6f7cb5a8',)",16,close family time her parent time family learn new skill,family time self parent time parent time benefit her close family bond,0.236,0.776,7,1.0819165378670788
6fd02cd8,,,More family time,More family time,More family time. More family time,family time family time,34,6,0,"['5bb4320d', '6a679f9d', '6fd02cd8']",-1,"('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
6fd04958,HE WON'T LEAVE THE HOUSE AT ALL,,much happier being at home not in the school environment.,progressed fast with learning at home,HE WON'T LEAVE THE HOUSE AT ALL.  much happier being at home not in the school environment.. progressed fast with learning at home,will not leave house much happy home not school environment .. progress fast learning home,130,23,0,['6fd04958'],['6fd04958'],"('6fd04958',)",2,enjoyimg home learn home time ummediate family activity home not run from.school club etc parent work home therefore able pick she from.school family time which enjoy,work home spend time daughter .. daughter focus her study since rarely leave house ..,0.258,0.734,22,3.400309119010819
7033ce3b,,,,More family time,More family time,family time,16,3,0,"['003f374a', '1f3e26a6', '7033ce3b', '7334e2e9', 'a94705a8', 'e38567a0', 'ed6e242d']",-1,"('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
